scrapes.PlayerUnderstat.id,scrapes.PlayerUnderstat.us_player_id,scrapes.PlayerUnderstat.us_player_name,scrapes.PlayerUnderstat.us_position,scrapes.PlayerUnderstat.us_team,scrapes.PlayerUnderstat.us_season,scrapes.PlayerUnderstat.us_comp,scrapes.PlayerUnderstat.us_key_passes,scrapes.PlayerUnderstat.us_xGChain,scrapes.PlayerUnderstat.us_xGBuildup,scrapes.PlayerUnderstat.us_key_passes_90,scrapes.PlayerUnderstat.us_xGChain_90,scrapes.PlayerUnderstat.us_xGBuildup_90,scrapes.PlayerUnderstat.scrape_job,scrapes.PlayerUnderstat.created_data
28a3de27-b6b5-463c-9936-d59a7e21d392,9132,Oussama Idrissi,F M S,Sevilla,2021-2022,La Liga,1,0.4043734483420849,0.20511025562882423,0.6716417910447761,0.2715941070954302,0.1377606194521954,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.557341+00:00
3236e28e-e715-47b4-9cf0-1394f7267451,9275,Ivan Romero,F S,Sevilla,2021-2022,La Liga,0,0.6144716143608093,0.0,0.0,0.3106878949015328,0.0,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.564797+00:00
1461715a-a68f-49f9-9f89-2203d1cc85a2,9808,Pedro Ortiz,S,Sevilla,2021-2022,La Liga,1,1.174077033996582,1.174077033996582,90.0,105.66693305969238,105.66693305969238,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.572317+00:00
f2653d11-0cc3-4d05-86e7-327720669c58,9809,Jose Angel Carmona,S,Sevilla,2021-2022,La Liga,0,0.0,0.0,0.0,0.0,0.0,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.579579+00:00
99f435a0-4c80-47a8-a535-5f890a733334,9897,Gonzalo Montiel,D S,Sevilla,2021-2022,La Liga,11,4.607640407979488,3.515636842697859,0.9209302325581394,0.38575594113316647,0.2943323868305184,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.586608+00:00
996b1909-70da-4713-9b08-8c1e515ab5f2,10163,Luismi Cruz,S,Sevilla,2021-2022,La Liga,0,0.5437588691711426,0.5437588691711426,0.0,4.893829822540283,4.893829822540283,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.593425+00:00
912b09d5-ebe0-46e6-88cf-3c7b70ba843e,10191,Valentino Fattore,S,Sevilla,2021-2022,La Liga,0,0.0,0.0,0.0,0.0,0.0,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.600108+00:00
074eb3d0-c068-4555-93f6-16b4c0490c64,2234,Mikel Oyarzabal,F M S,Real Sociedad,2021-2022,La Liga,39,10.354426465928555,3.250245489180088,2.0830860534124627,0.5530554195451454,0.17360361663276433,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.607477+00:00
dd741786-e2be-4947-9c42-0f84020a6f3b,5232,Alexander Isak,F M S,Real Sociedad,2021-2022,La Liga,21,14.889843225479126,3.6389735974371433,0.8717712177121771,0.6181207981056832,0.15106440210763047,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.614626+00:00
b7198bb5-565c-4035-91f0-39d2e0b56787,2228,Aritz Elustondo,D S,Real Sociedad,2021-2022,La Liga,1,5.420060124248266,5.338999770581722,0.04285714285714286,0.23228829103921142,0.22881427588207381,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.621327+00:00
